"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016459","myosin complex","0/16","30/12490",0,0,-0.196391442690905,1,1,1,"",0
"GO:0016460","myosin II complex","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:0016469","proton-transporting two-sector ATPase complex","0/16","38/12490",0,0,-0.221102267549016,1,1,1,"",0
"GO:0016471","vacuolar proton-transporting V-type ATPase complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0016507","mitochondrial fatty acid beta-oxidation multienzyme complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0016514","SWI/SNF complex","0/16","11/12490",0,0,-0.118830357718511,1,1,1,"",0
"GO:0016528","sarcoplasm","0/16","26/12490",0,0,-0.182801143495443,1,1,1,"",0
"GO:0016529","sarcoplasmic reticulum","0/16","24/12490",0,0,-0.175615568469308,1,1,1,"",0
"GO:0016581","NuRD complex","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0016591","RNA polymerase II, holoenzyme","0/16","47/12490",0,0,-0.245984268071302,1,1,1,"",0
"GO:0016592","mediator complex","0/16","27/12490",0,0,-0.186290856242577,1,1,1,"",0
"GO:0016593","Cdc73/Paf1 complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0016602","CCAAT-binding factor complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0016604","nuclear body","0/16","60/12490",0,0,-0.278074404050074,1,1,1,"",0
"GO:0016605","PML body","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0016607","nuclear speck","0/16","40/12490",0,0,-0.226864359944041,1,1,1,"",0
"GO:0016938","kinesin I complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0016939","kinesin II complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0017053","transcription repressor complex","0/16","17/12490",0,0,-0.147761044971991,1,1,1,"",0
"GO:0017071","intracellular cyclic nucleotide activated cation channel complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0017101","aminoacyl-tRNA synthetase multienzyme complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0017119","Golgi transport complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0019005","SCF ubiquitin ligase complex","0/16","22/12490",0,0,-0.168125619603969,1,1,1,"",0
"GO:0019185","snRNA-activating protein complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0019773","proteasome core complex, alpha-subunit complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0019774","proteasome core complex, beta-subunit complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0019866","organelle inner membrane","0/16","195/12490",0,0,-0.50405043446473,1,1,1,"",0
"GO:0019867","outer membrane","0/16","47/12490",0,0,-0.245984268071302,1,1,1,"",0
"GO:0019897","extrinsic component of plasma membrane","0/16","35/12490",0,0,-0.212169576989047,1,1,1,"",0
"GO:0019908","nuclear cyclin-dependent protein kinase holoenzyme complex","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0022624","proteasome accessory complex","0/16","24/12490",0,0,-0.175615568469308,1,1,1,"",0
"GO:0022625","cytosolic large ribosomal subunit","0/16","47/12490",0,0,-0.245984268071302,1,1,1,"",0
"GO:0022626","cytosolic ribosome","0/16","79/12490",0,0,-0.319323670087731,1,1,1,"",0
"GO:0022627","cytosolic small ribosomal subunit","0/16","28/12490",0,0,-0.189716933583585,1,1,1,"",0
"GO:0030008","TRAPP complex","0/16","11/12490",0,0,-0.118830357718511,1,1,1,"",0
"GO:0030014","CCR4-NOT complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0030015","CCR4-NOT core complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0030016","myofibril","0/16","99/12490",0,0,-0.35775472065438,1,1,1,"",0
"GO:0030017","sarcomere","0/16","91/12490",0,0,-0.342884868736419,1,1,1,"",0
"GO:0030018","Z disc","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0030027","lamellipodium","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0030055","cell-substrate junction","0/16","32/12490",0,0,-0.202848490463039,1,1,1,"",0
"GO:0030056","hemidesmosome","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0030117","membrane coat","0/16","36/12490",0,0,-0.215187863646449,1,1,1,"",0
"GO:0030118","clathrin coat","0/16","18/12490",0,0,-0.152050956237313,1,1,1,"",0
"GO:0030119","AP-type membrane coat adaptor complex","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0030120","vesicle coat","0/16","28/12490",0,0,-0.189716933583585,1,1,1,"",0
"GO:0030121","AP-1 adaptor complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030122","AP-2 adaptor complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030123","AP-3 adaptor complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0030125","clathrin vesicle coat","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0030126","COPI vesicle coat","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0030127","COPII vesicle coat","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0030128","clathrin coat of endocytic vesicle","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030130","clathrin coat of trans-Golgi network vesicle","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0030131","clathrin adaptor complex","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0030132","clathrin coat of coated pit","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0030134","COPII-coated ER to Golgi transport vesicle","0/16","30/12490",0,0,-0.196391442690905,1,1,1,"",0
"GO:0030135","coated vesicle","0/16","70/12490",0,0,-0.300475575990884,1,1,1,"",0
"GO:0030136","clathrin-coated vesicle","0/16","32/12490",0,0,-0.202848490463039,1,1,1,"",0
"GO:0030137","COPI-coated vesicle","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0030139","endocytic vesicle","0/16","44/12490",0,0,-0.23797558012372,1,1,1,"",0
"GO:0030140","trans-Golgi network transport vesicle","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0030175","filopodium","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030286","dynein complex","0/16","22/12490",0,0,-0.168125619603969,1,1,1,"",0
"GO:0030312","external encapsulating structure","0/16","93/12490",0,0,-0.346660315507517,1,1,1,"",0
"GO:0030424","axon","0/16","224/12490",0,0,-0.5408707345576,1,1,1,"",0
"GO:0030425","dendrite","0/16","148/12490",0,0,-0.438287455817571,1,1,1,"",0
"GO:0030426","growth cone","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0030427","site of polarized growth","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0030496","midbody","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0030532","small nuclear ribonucleoprotein complex","0/16","48/12490",0,0,-0.248597338336183,1,1,1,"",0
"GO:0030658","transport vesicle membrane","0/16","44/12490",0,0,-0.23797558012372,1,1,1,"",0
"GO:0030660","Golgi-associated vesicle membrane","0/16","17/12490",0,0,-0.147761044971991,1,1,1,"",0
"GO:0030662","coated vesicle membrane","0/16","39/12490",0,0,-0.224001610727993,1,1,1,"",0
"GO:0030663","COPI-coated vesicle membrane","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0030665","clathrin-coated vesicle membrane","0/16","16/12490",0,0,-0.143343523555749,1,1,1,"",0
"GO:0030666","endocytic vesicle membrane","0/16","17/12490",0,0,-0.147761044971991,1,1,1,"",0
"GO:0030669","clathrin-coated endocytic vesicle membrane","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030670","phagocytic vesicle membrane","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0030672","synaptic vesicle membrane","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0030673","axolemma","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0030677","ribonuclease P complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0030681","multimeric ribonuclease P complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030684","preribosome","0/16","75/12490",0,0,-0.311084393557217,1,1,1,"",0
"GO:0030686","90S preribosome","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0030687","preribosome, large subunit precursor","0/16","16/12490",0,0,-0.143343523555749,1,1,1,"",0
"GO:0030688","preribosome, small subunit precursor","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0030689","Noc complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0030849","autosome","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030863","cortical cytoskeleton","0/16","26/12490",0,0,-0.182801143495443,1,1,1,"",0
"GO:0030864","cortical actin cytoskeleton","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0030867","rough endoplasmic reticulum membrane","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0030880","RNA polymerase complex","0/16","79/12490",0,0,-0.319323670087731,1,1,1,"",0
"GO:0030894","replisome","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0030896","checkpoint clamp complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0030897","HOPS complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0030904","retromer complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0030915","Smc5-Smc6 complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0030964","NADH dehydrogenase complex","0/16","36/12490",0,0,-0.215187863646449,1,1,1,"",0
"GO:0030990","intraciliary transport particle","0/16","20/12490",0,0,-0.160288633099625,1,1,1,"",0
"GO:0030991","intraciliary transport particle A","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0030992","intraciliary transport particle B","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0030993","axonemal heterotrimeric kinesin-II complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031010","ISWI-type complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031011","Ino80 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031012","extracellular matrix","0/16","86/12490",0,0,-0.333264689466639,1,1,1,"",0
"GO:0031080","nuclear pore outer ring","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0031082","BLOC complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0031083","BLOC-1 complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0031105","septin complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031143","pseudopodium","0/16","43/12490",0,0,-0.23524631939465,1,1,1,"",0
"GO:0031209","SCAR complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","0/16","27/12490",0,0,-0.186290856242577,1,1,1,"",0
"GO:0031248","protein acetyltransferase complex","0/16","47/12490",0,0,-0.245984268071302,1,1,1,"",0
"GO:0031252","cell leading edge","0/16","38/12490",0,0,-0.221102267549016,1,1,1,"",0
"GO:0031253","cell projection membrane","0/16","157/12490",0,0,-0.45158178377456,1,1,1,"",0
"GO:0031256","leading edge membrane","0/16","21/12490",0,0,-0.16425355925217,1,1,1,"",0
"GO:0031260","pseudopodium membrane","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031261","DNA replication preinitiation complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0031262","Ndc80 complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031298","replication fork protection complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031314","extrinsic component of mitochondrial inner membrane","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0031332","RNAi effector complex","0/16","24/12490",0,0,-0.175615568469308,1,1,1,"",0
"GO:0031371","ubiquitin conjugating enzyme complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031379","RNA-directed RNA polymerase complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0031380","nuclear RNA-directed RNA polymerase complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0031414","N-terminal protein acetyltransferase complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0031415","NatA complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031417","NatC complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031422","RecQ family helicase-topoisomerase III complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031428","box C/D methylation guide snoRNP complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031429","box H/ACA snoRNP complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031430","M band","0/16","30/12490",0,0,-0.196391442690905,1,1,1,"",0
"GO:0031436","BRCA1-BARD1 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031461","cullin-RING ubiquitin ligase complex","0/16","88/12490",0,0,-0.337144769864356,1,1,1,"",0
"GO:0031462","Cul2-RING ubiquitin ligase complex","0/16","28/12490",0,0,-0.189716933583585,1,1,1,"",0
"GO:0031463","Cul3-RING ubiquitin ligase complex","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0031501","mannosyltransferase complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031514","motile cilium","0/16","20/12490",0,0,-0.160288633099625,1,1,1,"",0
"GO:0031519","PcG protein complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0031528","microvillus membrane","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031588","nucleotide-activated protein kinase complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0031616","spindle pole centrosome","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0031672","A band","0/16","39/12490",0,0,-0.224001610727993,1,1,1,"",0
"GO:0031674","I band","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0031901","early endosome membrane","0/16","26/12490",0,0,-0.182801143495443,1,1,1,"",0
"GO:0031902","late endosome membrane","0/16","44/12490",0,0,-0.23797558012372,1,1,1,"",0
"GO:0031903","microbody membrane","0/16","26/12490",0,0,-0.182801143495443,1,1,1,"",0
"GO:0031904","endosome lumen","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031906","late endosome lumen","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031907","microbody lumen","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0031931","TORC1 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031932","TORC2 complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0031941","filamentous actin","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0031965","nuclear membrane","0/16","45/12490",0,0,-0.240674324019681,1,1,1,"",0
"GO:0031966","mitochondrial membrane","0/16","239/12490",0,0,-0.559028738735364,1,1,1,"",0
"GO:0031967","organelle envelope","0/16","376/12490",0,0,-0.705133084554718,1,1,1,"",0
"GO:0031968","organelle outer membrane","0/16","47/12490",0,0,-0.245984268071302,1,1,1,"",0
"GO:0031970","organelle envelope lumen","0/16","25/12490",0,0,-0.179244078478355,1,1,1,"",0
"GO:0031983","vesicle lumen","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0031984","organelle subcompartment","0/16","436/12490",0,0,-0.761199694546916,1,1,1,"",0
"GO:0031985","Golgi cisterna","0/16","42/12490",0,0,-0.232485466971237,1,1,1,"",0
"GO:0032009","early phagosome","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0032039","integrator complex","0/16","11/12490",0,0,-0.118830357718511,1,1,1,"",0
"GO:0032040","small-subunit processome","0/16","47/12490",0,0,-0.245984268071302,1,1,1,"",0
"GO:0032045","guanyl-nucleotide exchange factor complex","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0032133","chromosome passenger complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0032153","cell division site","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0032154","cleavage furrow","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:0032156","septin cytoskeleton","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0032279","asymmetric synapse","0/16","26/12490",0,0,-0.182801143495443,1,1,1,"",0
"GO:0032299","ribonuclease H2 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0032300","mismatch repair complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0032432","actin filament bundle","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0032476","polyprenyl diphosphate synthase complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0032580","Golgi cisterna membrane","0/16","24/12490",0,0,-0.175615568469308,1,1,1,"",0
"GO:0032588","trans-Golgi network membrane","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0032589","neuron projection membrane","0/16","20/12490",0,0,-0.160288633099625,1,1,1,"",0
"GO:0032590","dendrite membrane","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0032797","SMN complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0032806","carboxy-terminal domain protein kinase complex","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0032809","neuronal cell body membrane","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0032838","plasma membrane bounded cell projection cytoplasm","0/16","54/12490",0,0,-0.263740896138296,1,1,1,"",0
"GO:0032839","dendrite cytoplasm","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0032982","myosin filament","0/16","18/12490",0,0,-0.152050956237313,1,1,1,"",0
"GO:0032993","protein-DNA complex","0/16","56/12490",0,0,-0.268602181941836,1,1,1,"",0
"GO:0033017","sarcoplasmic reticulum membrane","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0033176","proton-transporting V-type ATPase complex","0/16","18/12490",0,0,-0.152050956237313,1,1,1,"",0
"GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0033179","proton-transporting V-type ATPase, V0 domain","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0033180","proton-transporting V-type ATPase, V1 domain","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0033202","DNA helicase complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0033263","CORVET complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0033290","eukaryotic 48S preinitiation complex","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0033588","elongator holoenzyme complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0034045","phagophore assembly site membrane","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0034098","VCP-NPL4-UFD1 AAA ATPase complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0034271","phosphatidylinositol 3-kinase complex, class III, type I","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0034272","phosphatidylinositol 3-kinase complex, class III, type II","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0034274","Atg12-Atg5-Atg16 complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0034388","Pwp2p-containing subcomplex of 90S preribosome","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0034399","nuclear periphery","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0034457","Mpp10 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0034464","BBSome","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0034518","RNA cap binding complex","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0034657","GID complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0034663","endoplasmic reticulum chaperone complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0034702","monoatomic ion channel complex","0/16","145/12490",0,0,-0.433769895939908,1,1,1,"",0
"GO:0034703","cation channel complex","0/16","56/12490",0,0,-0.268602181941836,1,1,1,"",0
"GO:0034704","calcium channel complex","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0034705","potassium channel complex","0/16","16/12490",0,0,-0.143343523555749,1,1,1,"",0
"GO:0034707","chloride channel complex","0/16","38/12490",0,0,-0.221102267549016,1,1,1,"",0
"GO:0034708","methyltransferase complex","0/16","37/12490",0,0,-0.218164871330426,1,1,1,"",0
"GO:0034715","pICln-Sm protein complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0034719","SMN-Sm protein complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0034992","microtubule organizing center attachment site","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0034993","meiotic nuclear membrane microtubule tethering complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0035032","phosphatidylinositol 3-kinase complex, class III","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0035060","brahma complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0035097","histone methyltransferase complex","0/16","30/12490",0,0,-0.196391442690905,1,1,1,"",0
"GO:0035098","ESC/E(Z) complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0035101","FACT complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0035145","exon-exon junction complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0035189","Rb-E2F complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0035267","NuA4 histone acetyltransferase complex","0/16","18/12490",0,0,-0.152050956237313,1,1,1,"",0
"GO:0035371","microtubule plus-end","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0035658","Mon1-Ccz1 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0035770","ribonucleoprotein granule","0/16","208/12490",0,0,-0.520856484344763,1,1,1,"",0
"GO:0035859","Seh1-associated complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0035861","site of double-strand break","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0035869","ciliary transition zone","0/16","29/12490",0,0,-0.193082763133598,1,1,1,"",0
"GO:0036038","MKS complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0036062","presynaptic periactive zone","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0036064","ciliary basal body","0/16","46/12490",0,0,-0.243343566506486,1,1,1,"",0
"GO:0036125","fatty acid beta-oxidation multienzyme complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0036126","sperm flagellum","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0036194","muscle cell projection","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0036379","myofilament","0/16","31/12490",0,0,-0.199645813797552,1,1,1,"",0
"GO:0036452","ESCRT complex","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:0036464","cytoplasmic ribonucleoprotein granule","0/16","162/12490",0,0,-0.458809232686581,1,1,1,"",0
"GO:0036477","somatodendritic compartment","0/16","290/12490",0,0,-0.617077963933326,1,1,1,"",0
"GO:0038037","G protein-coupled receptor dimeric complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0038039","G protein-coupled receptor heterodimeric complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0038201","TOR complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","0/16","363/12490",0,0,-0.692464602543612,1,1,1,"",0
"GO:0042383","sarcolemma","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0042555","MCM complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0042575","DNA polymerase complex","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0042579","microbody","0/16","91/12490",0,0,-0.342884868736419,1,1,1,"",0
"GO:0042641","actomyosin","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0042645","mitochondrial nucleoid","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0042709","succinate-CoA ligase complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0042718","yolk granule","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0042734","presynaptic membrane","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:0042765","GPI-anchor transamidase complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0043005","neuron projection","0/16","466/12490",0,0,-0.787933252118625,1,1,1,"",0
"GO:0043025","neuronal cell body","0/16","219/12490",0,0,-0.534691196480704,1,1,1,"",0
"GO:0043073","germ cell nucleus","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0043083","synaptic cleft","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0043186","P granule","0/16","96/12490",0,0,-0.352249856523193,1,1,1,"",0
"GO:0043189","H4/H2A histone acetyltransferase complex","0/16","18/12490",0,0,-0.152050956237313,1,1,1,"",0
"GO:0043195","terminal bouton","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0043196","varicosity","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0043202","lysosomal lumen","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0043204","perikaryon","0/16","88/12490",0,0,-0.337144769864356,1,1,1,"",0
"GO:0043235","receptor complex","0/16","102/12490",0,0,-0.363178760270652,1,1,1,"",0
